,time,temperature,humidity,wind_speed,pressure
2870,2018-04-30T14:00,9.0,68,5.1,1009.4
2871,2018-04-30T15:00,9.4,64,6.3,1009.3
2872,2018-04-30T16:00,9.6,63,5.8,1009.0
2873,2018-04-30T17:00,9.2,67,7.0,1009.4
2874,2018-04-30T18:00,8.2,76,5.8,1009.5
2875,2018-04-30T19:00,7.1,90,2.5,1010.6
2876,2018-04-30T20:00,7.0,100,1.5,1010.9
2877,2018-04-30T21:00,6.6,100,6.7,1011.3
2878,2018-04-30T22:00,6.5,98,7.7,1010.9
2879,2018-04-30T23:00,5.6,99,8.1,1011.3
2880,2018-05-01T00:00,5.8,99,8.1,1011.5
2881,2018-05-01T01:00,5.7,98,7.4,1011.2
2882,2018-05-01T02:00,5.1,98,8.3,1011.4
2883,2018-05-01T03:00,4.3,100,7.3,1011.9
2884,2018-05-01T04:00,4.4,100,7.8,1012.2
2885,2018-05-01T05:00,4.5,100,8.0,1012.8
2886,2018-05-01T06:00,6.0,97,9.3,1013.4
2887,2018-05-01T07:00,8.1,88,9.9,1014.0
2888,2018-05-01T08:00,10.3,79,10.3,1014.0
2889,2018-05-01T09:00,12.1,65,11.2,1013.9
2890,2018-05-01T10:00,12.7,60,11.0,1013.7
2891,2018-05-01T11:00,13.8,55,13.6,1013.8
2892,2018-05-01T12:00,13.9,55,11.6,1013.8
2893,2018-05-01T13:00,15.5,50,15.0,1013.5
2894,2018-05-01T14:00,14.3,58,8.4,1013.5
2895,2018-05-01T15:00,17.1,50,12.0,1012.7
2896,2018-05-01T16:00,17.5,53,6.6,1012.6
2897,2018-05-01T17:00,17.5,64,2.0,1012.7
2898,2018-05-01T18:00,15.2,83,6.3,1013.0
2899,2018-05-01T19:00,13.1,71,12.7,1013.4
2900,2018-05-01T20:00,12.2,70,11.2,1013.5
2901,2018-05-01T21:00,12.5,71,10.8,1013.4
2902,2018-05-01T22:00,12.0,70,11.9,1013.2
2903,2018-05-01T23:00,11.8,66,12.5,1013.2
2904,2018-05-02T00:00,12.9,59,12.6,1012.9
2905,2018-05-02T01:00,13.0,56,12.3,1012.0
2906,2018-05-02T02:00,12.6,57,13.4,1011.8
2907,2018-05-02T03:00,13.1,57,14.5,1011.5
2908,2018-05-02T04:00,13.3,61,14.8,1011.7
2909,2018-05-02T05:00,13.2,64,14.8,1012.3
2910,2018-05-02T06:00,15.0,61,16.0,1012.8
2911,2018-05-02T07:00,18.6,54,15.6,1013.3
2912,2018-05-02T08:00,21.6,47,13.9,1013.1
2913,2018-05-02T09:00,24.2,39,14.9,1013.0
2914,2018-05-02T10:00,26.0,35,15.2,1012.4
2915,2018-05-02T11:00,27.4,33,15.0,1012.2
2916,2018-05-02T12:00,28.4,32,15.9,1011.5
2917,2018-05-02T13:00,28.8,31,17.8,1011.3
2918,2018-05-02T14:00,29.0,29,20.5,1010.6
2919,2018-05-02T15:00,28.5,30,21.0,1009.4
2920,2018-05-02T16:00,27.3,35,19.4,1009.0
2921,2018-05-02T17:00,25.2,39,18.9,1009.2
2922,2018-05-02T18:00,22.9,47,18.1,1009.8
2923,2018-05-02T19:00,22.9,45,19.5,1008.9
2924,2018-05-02T20:00,21.6,44,17.6,1009.6
